N,Time
3283,0.012998580932617188
3284,0.012998819351196289
3285,0.012996673583984375
3286,0.01300811767578125
3287,0.012725114822387695
3288,0.012931108474731445
3289,0.012909889221191406
3290,0.012989997863769531
3291,0.012993335723876953
3292,0.012998104095458984
3293,0.012006998062133789
3294,0.012999296188354492
3295,0.012089014053344727
3296,0.01308751106262207
3297,0.01399993896484375
3298,0.011996746063232422
3299,0.013002634048461914
3300,0.012605905532836914
3301,0.013006210327148438
3302,0.011999845504760742
3303,0.011995792388916016
3304,0.012999296188354492
3305,0.013100624084472656
3306,0.012613773345947266
3307,0.012999534606933594
3308,0.01299905776977539
3309,0.01299595832824707
3310,0.012003898620605469
3311,0.011997461318969727
3312,0.01309657096862793
3313,0.01300358772277832
3314,0.012089014053344727
3315,0.011994600296020508
3316,0.013995885848999023
3317,0.012996673583984375
3318,0.012049198150634766
3319,0.012714385986328125
3320,0.012998342514038086
3321,0.013008594512939453
3322,0.011992454528808594
3323,0.011992931365966797
3324,0.012106657028198242
3325,0.013323307037353516
3326,0.012087821960449219
3327,0.013008594512939453
3328,0.012085437774658203
3329,0.012066841125488281
3330,0.011996746063232422
3331,0.012603282928466797
3332,0.012923002243041992
3333,0.013028144836425781
3334,0.012999296188354492
3335,0.012089014053344727
3336,0.013000249862670898
3337,0.012091636657714844
3338,0.012001991271972656
3339,0.012996912002563477
3340,0.013998270034790039
3341,0.011950254440307617
3342,0.013094425201416016
3343,0.012004613876342773
3344,0.012662649154663086
3345,0.013000965118408203
3346,0.013004064559936523
3347,0.013005256652832031
3348,0.012995243072509766
3349,0.012918233871459961
3350,0.01151585578918457
3351,0.0120086669921875
3352,0.012914180755615234
3353,0.010996341705322266
3354,0.012916326522827148
3355,0.011997461318969727
3356,0.013506650924682617
3357,0.011910676956176758
3358,0.012034177780151367
3359,0.012088298797607422
3360,0.012007474899291992
3361,0.012914657592773438
3362,0.013109445571899414
3363,0.014624834060668945
3364,0.012999296188354492
3365,0.013000011444091797
3366,0.01199960708618164
3367,0.012311935424804688
3368,0.012855052947998047
3369,0.013050317764282227
3370,0.013421773910522461
3371,0.014084815979003906
3372,0.01300668716430664
3373,0.012991905212402344
3374,0.013103723526000977
3375,0.01169586181640625
3376,0.014012813568115234
3377,0.012998342514038086
3378,0.012998342514038086
3379,0.012998580932617188
3380,0.013094663619995117
3381,0.012703657150268555
3382,0.013001680374145508
3383,0.013002157211303711
3384,0.013000249862670898
3385,0.011993885040283203
3386,0.01309823989868164
3387,0.013699054718017578
3388,0.012000322341918945
3389,0.011994123458862305
3390,0.012912750244140625
3391,0.012936592102050781
3392,0.01302790641784668
3393,0.01311182975769043
3394,0.012292623519897461
3395,0.012999296188354492
3396,0.011991262435913086
3397,0.013997316360473633
3398,0.012002229690551758
3399,0.014092206954956055
3400,0.013704299926757812
3401,0.012995719909667969
3402,0.012006282806396484
3403,0.013002395629882812
3404,0.012998580932617188
3405,0.013065576553344727
3406,0.012707710266113281
3407,0.012001514434814453
3408,0.012993574142456055
3409,0.012989997863769531
3410,0.01299905776977539
3411,0.013086795806884766
3412,0.012718677520751953
3413,0.012000799179077148
3414,0.012999773025512695
3415,0.014097213745117188
3416,0.012000083923339844
3417,0.012909173965454102
3418,0.012408256530761719
3419,0.013083457946777344
3420,0.012999534606933594
3421,0.012920856475830078
3422,0.012995243072509766
3423,0.01191568374633789
3424,0.013000249862670898
3425,0.012155532836914062
3426,0.01203298568725586
3427,0.013080358505249023
3428,0.013121843338012695
3429,0.011526107788085938
3430,0.012520551681518555
3431,0.012798547744750977
3432,0.013001441955566406
3433,0.012999773025512695
3434,0.012091636657714844
3435,0.012085199356079102
3436,0.01209568977355957
3437,0.012835979461669922
3438,0.013000965118408203
3439,0.013008594512939453
3440,0.012954950332641602
3441,0.012149333953857422
3442,0.01321268081665039
3443,0.011909008026123047
3444,0.012502431869506836
3445,0.012522697448730469
3446,0.012639522552490234
3447,0.013750553131103516
3448,0.013350248336791992
3449,0.013495206832885742
3450,0.013004541397094727
3451,0.011999845504760742
3452,0.012300252914428711
3453,0.01255345344543457
3454,0.014138936996459961
3455,0.013589620590209961
3456,0.013749122619628906
3457,0.014274835586547852
3458,0.011999845504760742
3459,0.012810230255126953
3460,0.012482404708862305
3461,0.012715578079223633
3462,0.013358354568481445
3463,0.013040542602539062
3464,0.012658119201660156
3465,0.01239323616027832
3466,0.013005495071411133
3467,0.013086080551147461
3468,0.013728857040405273
3469,0.01299738883972168
3470,0.012914419174194336
3471,0.012000083923339844
3472,0.012820243835449219
3473,0.012791633605957031
3474,0.012505531311035156
3475,0.01399993896484375
3476,0.014277219772338867
3477,0.01416468620300293
3478,0.013000011444091797
3479,0.013587713241577148
3480,0.013505220413208008
3481,0.014002323150634766
3482,0.014009237289428711
3483,0.014001607894897461
3484,0.013993263244628906
3485,0.013094663619995117
3486,0.014506101608276367
3487,0.013002157211303711
3488,0.01299595832824707
3489,0.013915061950683594
3490,0.012999534606933594
3491,0.013001441955566406
3492,0.012714385986328125
3493,0.012001752853393555
3494,0.012998104095458984
3495,0.013998985290527344
3496,0.012996435165405273
3497,0.014101743698120117
3498,0.01371145248413086
3499,0.011996746063232422
3500,0.013004779815673828
3501,0.013992071151733398
3502,0.013000249862670898
3503,0.012914896011352539
3504,0.012790679931640625
3505,0.014000415802001953
3506,0.014094352722167969
3507,0.014005661010742188
3508,0.012998580932617188
3509,0.014000892639160156
3510,0.012607336044311523
3511,0.012910604476928711
3512,0.013081073760986328
3513,0.01300048828125
3514,0.013999462127685547
3515,0.013011932373046875
3516,0.013578176498413086
3517,0.013000726699829102
3518,0.012998819351196289
3519,0.013001680374145508
3520,0.013002395629882812
3521,0.01311635971069336
3522,0.012703657150268555
3523,0.014009475708007812
3524,0.014092445373535156
3525,0.013000249862670898
3526,0.01300048828125
3527,0.013104438781738281
3528,0.013697624206542969
3529,0.013908147811889648
3530,0.013909101486206055
3531,0.013008832931518555
3532,0.014002084732055664
3533,0.014103889465332031
3534,0.01461029052734375
3535,0.013085603713989258
3536,0.012994527816772461
3537,0.013998746871948242
3538,0.013999462127685547
3539,0.01308584213256836
3540,0.014005661010742188
3541,0.013044595718383789
3542,0.014003753662109375
3543,0.014000892639160156
3544,0.014000177383422852
3545,0.013597726821899414
3546,0.013955831527709961
3547,0.013916492462158203
3548,0.013993501663208008
3549,0.01399850845336914
3550,0.013003110885620117
3551,0.013707399368286133
3552,0.014003992080688477
3553,0.01400136947631836
3554,0.013912677764892578
3555,0.013996124267578125
3556,0.013011932373046875
3557,0.01260828971862793
3558,0.013996362686157227
3559,0.013094425201416016
3560,0.013087034225463867
3561,0.013000726699829102
3562,0.014088153839111328
3563,0.01370096206665039
3564,0.01299738883972168
3565,0.012957572937011719
3566,0.013078451156616211
3567,0.013916730880737305
3568,0.015048980712890625
3569,0.012710094451904297
3570,0.013915061950683594
3571,0.013084888458251953
3572,0.012915849685668945
3573,0.013096809387207031
3574,0.013014554977416992
3575,0.012619256973266602
3576,0.012999534606933594
3577,0.013821601867675781
3578,0.013410091400146484
3579,0.012556314468383789
3580,0.013094425201416016
3581,0.012723684310913086
3582,0.01399683952331543
3583,0.013013601303100586
3584,0.01300048828125
3585,0.014088869094848633
3586,0.014109611511230469
3587,0.014706134796142578
3588,0.014000892639160156
3589,0.013997554779052734
3590,0.01399374008178711
3591,0.013991355895996094
3592,0.013103008270263672
3593,0.014088153839111328
3594,0.013997554779052734
3595,0.01300811767578125
3596,0.014001607894897461
3597,0.012967586517333984
3598,0.01401066780090332
3599,0.013005256652832031
3600,0.013009309768676758
3601,0.014002084732055664
3602,0.01495814323425293
3603,0.014984130859375
3604,0.013717174530029297
3605,0.013002395629882812
3606,0.013996601104736328
3607,0.012993574142456055
3608,0.014000892639160156
3609,0.01410818099975586
3610,0.012708187103271484
3611,0.01299905776977539
3612,0.014002084732055664
3613,0.014003276824951172
3614,0.014002323150634766
3615,0.01319575309753418
3616,0.013709545135498047
3617,0.012994527816772461
3618,0.012998104095458984
3619,0.012991189956665039
3620,0.013991117477416992
3621,0.013996601104736328
3622,0.013779878616333008
3623,0.012999773025512695
3624,0.014009237289428711
3625,0.014004230499267578
3626,0.014008760452270508
3627,0.014094114303588867
3628,0.01408696174621582
3629,0.0149993896484375
3630,0.014000892639160156
3631,0.013006448745727539
3632,0.013909339904785156
3633,0.013788461685180664
3634,0.014006853103637695
3635,0.013001680374145508
3636,0.012990713119506836
3637,0.013996601104736328
3638,0.01391291618347168
3639,0.013628959655761719
3640,0.012998580932617188
3641,0.013999223709106445
3642,0.014003992080688477
3643,0.013997316360473633
3644,0.014093399047851562
3645,0.014692306518554688
3646,0.013984918594360352
3647,0.014999628067016602
3648,0.014005899429321289
3649,0.014000892639160156
3650,0.01470637321472168
3651,0.014002561569213867
3652,0.013003110885620117
3653,0.013994216918945312
3654,0.014006614685058594
3655,0.01399683952331543
3656,0.015691757202148438
3657,0.013991594314575195
3658,0.013991117477416992
3659,0.013003110885620117
3660,0.013998746871948242
3661,0.01410055160522461
3662,0.014695167541503906
3663,0.013996362686157227
3664,0.014000654220581055
3665,0.014006376266479492
3666,0.013083934783935547
3667,0.01510000228881836
3668,0.015006303787231445
3669,0.01499795913696289
3670,0.012998104095458984
3671,0.013048887252807617
3672,0.014089107513427734
3673,0.014704227447509766
3674,0.014950275421142578
3675,0.01499629020690918
3676,0.014002084732055664
3677,0.014000654220581055
3678,0.013109445571899414
3679,0.0144195556640625
3680,0.014003753662109375
3681,0.014005184173583984
3682,0.013999223709106445
3683,0.013998746871948242
3684,0.013099193572998047
3685,0.014006614685058594
3686,0.01399850845336914
3687,0.014002084732055664
3688,0.014001607894897461
3689,0.014096498489379883
3690,0.013658523559570312
3691,0.013996124267578125
3692,0.014019966125488281
3693,0.014000415802001953
3694,0.013005495071411133
3695,0.014120817184448242
3696,0.013702392578125
3697,0.014000654220581055
3698,0.014909744262695312
3699,0.013991117477416992
3700,0.013985157012939453
3701,0.013001203536987305
3702,0.013998985290527344
3703,0.015003442764282227
3704,0.013993501663208008
3705,0.014948606491088867
3706,0.014092206954956055
3707,0.01470184326171875
3708,0.014916419982910156
3709,0.01400136947631836
3710,0.013992547988891602
3711,0.013998270034790039
3712,0.015002965927124023
3713,0.013689517974853516
3714,0.01500082015991211
3715,0.013997554779052734
3716,0.01392221450805664
3717,0.013085126876831055
3718,0.01409006118774414
3719,0.014084339141845703
3720,0.014001846313476562
3721,0.014993906021118164
3722,0.013988494873046875
3723,0.015088558197021484
3724,0.014705419540405273
3725,0.013992071151733398
3726,0.014001846313476562
3727,0.012995004653930664
3728,0.01500701904296875
3729,0.015008687973022461
3730,0.013699054718017578
3731,0.013070821762084961
3732,0.014003753662109375
3733,0.014992952346801758
3734,0.014915943145751953
3735,0.013701915740966797
3736,0.012991189956665039
3737,0.013991117477416992
3738,0.013998985290527344
3739,0.013999700546264648
3740,0.01409459114074707
3741,0.013802289962768555
3742,0.013999223709106445
3743,0.013002395629882812
3744,0.013998031616210938
3745,0.013984203338623047
3746,0.01509404182434082
3747,0.01470041275024414
3748,0.013922691345214844
3749,0.013005971908569336
3750,0.01399993896484375
3751,0.015000104904174805
3752,0.013219594955444336
3753,0.01323556900024414
3754,0.015366792678833008
3755,0.014999866485595703
3756,0.014597177505493164
3757,0.014196157455444336
3758,0.013505220413208008
3759,0.013245582580566406
3760,0.014266252517700195
3761,0.014032125473022461
3762,0.015213966369628906
3763,0.015102386474609375
3764,0.014710187911987305
3765,0.015000104904174805
3766,0.01605677604675293
3767,0.014092206954956055
3768,0.014913558959960938
3769,0.014652013778686523
3770,0.013994693756103516
3771,0.014998197555541992
3772,0.013991355895996094
3773,0.012993574142456055
3774,0.014098644256591797
3775,0.014710664749145508
3776,0.015006542205810547
3777,0.014037132263183594
3778,0.015009164810180664
3779,0.014997720718383789
3780,0.013820409774780273
3781,0.012996435165405273
3782,0.014083385467529297
3783,0.013616323471069336
3784,0.013999700546264648
3785,0.014663219451904297
3786,0.01464080810546875
3787,0.015000104904174805
3788,0.015000104904174805
3789,0.014606952667236328
3790,0.014181375503540039
3791,0.014658689498901367
3792,0.015000104904174805
3793,0.014109611511230469
3794,0.01499485969543457
3795,0.015045166015625
3796,0.015007495880126953
3797,0.0135955810546875
3798,0.014914274215698242
3799,0.014084100723266602
3800,0.013993263244628906
3801,0.01499176025390625
3802,0.015002012252807617
3803,0.014045238494873047
3804,0.014988422393798828
3805,0.013921022415161133
3806,0.013916015625
3807,0.015139579772949219
3808,0.014622688293457031
3809,0.015001773834228516
3810,0.014992237091064453
3811,0.015002965927124023
3812,0.014911890029907227
3813,0.015002250671386719
3814,0.01399993896484375
3815,0.015005350112915039
3816,0.013999462127685547
3817,0.01391148567199707
3818,0.01501607894897461
3819,0.014519691467285156
3820,0.013901948928833008
3821,0.013791084289550781
3822,0.013005495071411133
3823,0.014911890029907227
3824,0.015086889266967773
3825,0.015000343322753906
3826,0.013091564178466797
3827,0.015006542205810547
3828,0.013998031616210938
3829,0.01509237289428711
3830,0.01527547836303711
3831,0.015001535415649414
3832,0.015082359313964844
3833,0.015001058578491211
3834,0.01500391960144043
3835,0.01461029052734375
3836,0.015083789825439453
3837,0.014995098114013672
3838,0.01399850845336914
3839,0.015006542205810547
3840,0.014006614685058594
3841,0.014706134796142578
3842,0.015931367874145508
3843,0.014000177383422852
3844,0.014090299606323242
3845,0.015010595321655273
3846,0.013636589050292969
3847,0.014089107513427734
3848,0.014911174774169922
3849,0.01508951187133789
3850,0.014915943145751953
3851,0.014010906219482422
3852,0.013593912124633789
3853,0.014997243881225586
3854,0.01408076286315918
3855,0.013999223709106445
3856,0.013602018356323242
3857,0.01443791389465332
3858,0.01457357406616211
3859,0.014742851257324219
3860,0.013047933578491211
3861,0.015009641647338867
3862,0.014093875885009766
3863,0.013744115829467773
3864,0.015001058578491211
3865,0.014998674392700195
3866,0.014004707336425781
3867,0.013999223709106445
3868,0.015176057815551758
3869,0.014998197555541992
3870,0.015000581741333008
3871,0.014999866485595703
3872,0.01499176025390625
3873,0.015039682388305664
3874,0.014078140258789062
3875,0.014006853103637695
3876,0.014998912811279297
3877,0.015000343322753906
3878,0.014098644256591797
3879,0.014599323272705078
3880,0.015007495880126953
3881,0.013914108276367188
3882,0.013394355773925781
3883,0.014675140380859375
3884,0.01586771011352539
3885,0.014655590057373047
3886,0.014909982681274414
3887,0.01308751106262207
3888,0.01500391960144043
3889,0.014098882675170898
3890,0.015791654586791992
3891,0.014946222305297852
3892,0.013993978500366211
3893,0.014094114303588867
3894,0.01491546630859375
3895,0.013797760009765625
3896,0.013908624649047852
3897,0.01390981674194336
3898,0.014001846313476562
3899,0.014885663986206055
3900,0.014090776443481445
3901,0.014507293701171875
3902,0.01399993896484375
3903,0.015445709228515625
3904,0.015282154083251953
3905,0.014359235763549805
3906,0.014230489730834961
3907,0.014234542846679688
3908,0.015000104904174805
3909,0.015447616577148438
3910,0.014774560928344727
3911,0.015095710754394531
3912,0.015097856521606445
3913,0.015088796615600586
3914,0.015909194946289062
3915,0.015007972717285156
3916,0.014991283416748047
3917,0.014505386352539062
3918,0.015000343322753906
3919,0.015002965927124023
3920,0.014885187149047852
3921,0.014999628067016602
3922,0.014798402786254883
3923,0.014916181564331055
3924,0.0140838623046875
3925,0.015001773834228516
3926,0.014922618865966797
3927,0.015089750289916992
3928,0.013996601104736328
3929,0.014997005462646484
3930,0.01500082015991211
3931,0.015995025634765625
3932,0.015011787414550781
3933,0.014505624771118164
3934,0.0140838623046875
3935,0.014999866485595703
3936,0.013998985290527344
3937,0.015000581741333008
3938,0.016531705856323242
3939,0.0149993896484375
3940,0.014086484909057617
3941,0.014995813369750977
3942,0.013999700546264648
3943,0.014014482498168945
3944,0.015001296997070312
3945,0.015085458755493164
3946,0.01491403579711914
3947,0.014084339141845703
3948,0.015098094940185547
3949,0.015606880187988281
3950,0.015914201736450195
3951,0.015000581741333008
3952,0.015085458755493164
3953,0.013915300369262695
3954,0.015151023864746094
3955,0.014084577560424805
3956,0.015009164810180664
3957,0.015007972717285156
3958,0.014002799987792969
3959,0.015104532241821289
3960,0.01510000228881836
3961,0.015001058578491211
3962,0.015001058578491211
3963,0.014903068542480469
3964,0.016008615493774414
3965,0.015712261199951172
3966,0.015007972717285156
3967,0.015988826751708984
3968,0.015997886657714844
3969,0.015181303024291992
3970,0.014706611633300781
3971,0.01599264144897461
3972,0.014994144439697266
3973,0.015999794006347656
3974,0.01491236686706543
3975,0.01461338996887207
3976,0.014084815979003906
3977,0.015996217727661133
3978,0.014003515243530273
3979,0.014003276824951172
3980,0.015013456344604492
3981,0.01510000228881836
3982,0.016001224517822266
3983,0.014997482299804688
3984,0.01599884033203125
3985,0.015184640884399414
3986,0.015424489974975586
3987,0.014988899230957031
3988,0.013909578323364258
3989,0.015002250671386719
3990,0.015105724334716797
3991,0.015618085861206055
3992,0.015004873275756836
3993,0.01595139503479004
3994,0.01408243179321289
3995,0.01500082015991211
3996,0.015705108642578125
3997,0.016083955764770508
3998,0.014996767044067383
3999,0.014000415802001953
4000,0.015999794006347656
4001,0.015087604522705078
4002,0.015700817108154297
4003,0.015084505081176758
4004,0.014007568359375
4005,0.015085935592651367
4006,0.013917207717895508
4007,0.014505863189697266
4008,0.01399993896484375
4009,0.014255285263061523
4010,0.014416217803955078
4011,0.014596700668334961
4012,0.013903379440307617
4013,0.014455795288085938
4014,0.015000104904174805
4015,0.015999794006347656
4016,0.01402425765991211
4017,0.014269113540649414
4018,0.015147686004638672
4019,0.01592421531677246
4020,0.014992475509643555
4021,0.0149993896484375
4022,0.014113187789916992
4023,0.015511035919189453
4024,0.015000343322753906
4025,0.013999223709106445
4026,0.014000177383422852
4027,0.015938758850097656
4028,0.015080690383911133
4029,0.014999151229858398
4030,0.016103744506835938
4031,0.015104532241821289
4032,0.01390981674194336
4033,0.015001296997070312
4034,0.015697002410888672
4035,0.013999700546264648
4036,0.014999866485595703
4037,0.015000343322753906
4038,0.014182329177856445
4039,0.014707326889038086
4040,0.015000343322753906
4041,0.013990402221679688
4042,0.015000581741333008
4043,0.013914823532104492
4044,0.01500248908996582
4045,0.016000032424926758
4046,0.014999628067016602
4047,0.015085458755493164
4048,0.01503753662109375
4049,0.016099214553833008
4050,0.015611410140991211
4051,0.015084505081176758
4052,0.015084505081176758
4053,0.014927387237548828
4054,0.013917684555053711
4055,0.014642477035522461
4056,0.015042781829833984
4057,0.014999866485595703
4058,0.014998674392700195
4059,0.015090703964233398
4060,0.014415979385375977
4061,0.015085220336914062
4062,0.013999700546264648
4063,0.015000104904174805
4064,0.014698982238769531
4065,0.014928102493286133
4066,0.014609575271606445
4067,0.014744758605957031
4068,0.014346837997436523
4069,0.0146942138671875
4070,0.015424489974975586
4071,0.014607667922973633
4072,0.015779733657836914
4073,0.015843629837036133
4074,0.016725778579711914
4075,0.01674818992614746
4076,0.014505147933959961
4077,0.01586771011352539
4078,0.014810800552368164
4079,0.015177249908447266
4080,0.015331268310546875
4081,0.016704320907592773
4082,0.016912460327148438
4083,0.014989852905273438
4084,0.015000104904174805
4085,0.015087127685546875
4086,0.015098333358764648
4087,0.015908479690551758
4088,0.015002727508544922
4089,0.01590704917907715
4090,0.01609015464782715
4091,0.016096830368041992
4092,0.015916824340820312
4093,0.015006065368652344
4094,0.01500082015991211
4095,0.015999317169189453
4096,0.014088153839111328
4097,0.014701366424560547
4098,0.015085220336914062
4099,0.016000032424926758
4100,0.0159146785736084
4101,0.015293359756469727
4102,0.015705585479736328
4103,0.015087366104125977
4104,0.01602029800415039
4105,0.01599860191345215
4106,0.016094684600830078
4107,0.015616893768310547
4108,0.01600170135498047
4109,0.01599884033203125
4110,0.01500248908996582
4111,0.015089035034179688
4112,0.016663551330566406
4113,0.016000747680664062
4114,0.015008926391601562
4115,0.014999151229858398
4116,0.015074491500854492
4117,0.014505147933959961
4118,0.015000104904174805
4119,0.014763593673706055
4120,0.015227317810058594
4121,0.015430688858032227
4122,0.014505624771118164
4123,0.014404535293579102
4124,0.014679670333862305
4125,0.01655888557434082
4126,0.015000104904174805
4127,0.015133857727050781
4128,0.014626026153564453
4129,0.015070438385009766
4130,0.015370368957519531
4131,0.015681743621826172
4132,0.015449047088623047
4133,0.015677452087402344
4134,0.014999628067016602
4135,0.015000343322753906
4136,0.015006303787231445
4137,0.015190601348876953
4138,0.014421701431274414
4139,0.015000104904174805
4140,0.015441656112670898
4141,0.014696359634399414
4142,0.014283180236816406
4143,0.014710426330566406
4144,0.015447616577148438
4145,0.01445913314819336
4146,0.015179157257080078
4147,0.015472173690795898
4148,0.015529870986938477
4149,0.015091180801391602
4150,0.015082359313964844
4151,0.01509237289428711
4152,0.016910314559936523
4153,0.015108108520507812
4154,0.014992475509643555
4155,0.015914201736450195
4156,0.015000343322753906
4157,0.016198158264160156
4158,0.014324188232421875
4159,0.016505718231201172
4160,0.01500082015991211
4161,0.01601886749267578
4162,0.01599597930908203
4163,0.01488184928894043
4164,0.015532493591308594
4165,0.014995098114013672
4166,0.015005111694335938
4167,0.014922618865966797
4168,0.0160980224609375
4169,0.014668703079223633
4170,0.01572704315185547
4171,0.015268087387084961
4172,0.014999866485595703
4173,0.015415191650390625
4174,0.014858722686767578
4175,0.014999866485595703
4176,0.014476776123046875
4177,0.015477180480957031
4178,0.01584005355834961
4179,0.01593184471130371
4180,0.015408754348754883
4181,0.01446676254272461
4182,0.015392065048217773
4183,0.013983726501464844
4184,0.014505386352539062
4185,0.015063285827636719
4186,0.015079021453857422
4187,0.014987707138061523
4188,0.01491546630859375
4189,0.015294313430786133
4190,0.015000581741333008
4191,0.015084505081176758
4192,0.016083240509033203
4193,0.015174388885498047
4194,0.01500082015991211
4195,0.014583826065063477
4196,0.015403270721435547
4197,0.01593470573425293
4198,0.014999866485595703
4199,0.015918731689453125
4200,0.015505552291870117
4201,0.01573324203491211
4202,0.01499319076538086
4203,0.01609349250793457
4204,0.015011072158813477
4205,0.014702320098876953
4206,0.016000032424926758
4207,0.01665210723876953
4208,0.01564621925354004
4209,0.015439987182617188
4210,0.014829874038696289
4211,0.01508784294128418
4212,0.015999317169189453
4213,0.017124652862548828
4214,0.016439437866210938
4215,0.015559196472167969
4216,0.015533685684204102
4217,0.015703916549682617
4218,0.015700101852416992
4219,0.015182018280029297
4220,0.015869617462158203
4221,0.014714241027832031
4222,0.015630722045898438
4223,0.015117406845092773
4224,0.01610732078552246
4225,0.01650547981262207
4226,0.015915870666503906
4227,0.016913175582885742
4228,0.015093088150024414
4229,0.015995025634765625
4230,0.01541757583618164
4231,0.015089273452758789
4232,0.0150909423828125
4233,0.01599717140197754
4234,0.016004085540771484
4235,0.015461921691894531
4236,0.016086578369140625
4237,0.014914274215698242
4238,0.01504063606262207
4239,0.016029834747314453
4240,0.015522003173828125
4241,0.015218496322631836
4242,0.015225887298583984
4243,0.015656471252441406
4244,0.0161590576171875
4245,0.015005826950073242
4246,0.015999794006347656
4247,0.015999317169189453
4248,0.01608753204345703
4249,0.01492166519165039
4250,0.015083789825439453
4251,0.01608419418334961
4252,0.016218185424804688
4253,0.015914201736450195
4254,0.015377044677734375
4255,0.015656232833862305
4256,0.016842365264892578
4257,0.017080068588256836
4258,0.015464067459106445
4259,0.014566659927368164
4260,0.014914751052856445
4261,0.015601396560668945
4262,0.014999866485595703
4263,0.015089988708496094
4264,0.01600027084350586
4265,0.014915943145751953
4266,0.01650524139404297
4267,0.01699995994567871
4268,0.016300201416015625
4269,0.01595759391784668
4270,0.015536069869995117
4271,0.016101598739624023
4272,0.01557469367980957
4273,0.015651941299438477
4274,0.017171859741210938
4275,0.016132593154907227
4276,0.015502452850341797
4277,0.015017271041870117
4278,0.015908241271972656
4279,0.01600050926208496
4280,0.016184091567993164
4281,0.016287565231323242
4282,0.016001224517822266
4283,0.015914201736450195
4284,0.01608729362487793
4285,0.015001296997070312
4286,0.0165402889251709
4287,0.015844106674194336
4288,0.01546621322631836
4289,0.014999866485595703
4290,0.015001058578491211
4291,0.01489567756652832
4292,0.014999866485595703
4293,0.0166168212890625
4294,0.015951871871948242
4295,0.016680240631103516
4296,0.015522480010986328
4297,0.016433238983154297
4298,0.01577925682067871
4299,0.015126466751098633
4300,0.015536785125732422
4301,0.015419483184814453
4302,0.015088319778442383
4303,0.015996456146240234
4304,0.016098737716674805
4305,0.016000032424926758
4306,0.015541315078735352
4307,0.015913009643554688
4308,0.016000032424926758
4309,0.01699995994567871
4310,0.017704248428344727
4311,0.015380859375
4312,0.015334606170654297
4313,0.01600193977355957
4314,0.016088485717773438
4315,0.015101432800292969
4316,0.015662670135498047
4317,0.015915393829345703
4318,0.01628708839416504
4319,0.016084909439086914
4320,0.01609635353088379
4321,0.014711618423461914
4322,0.01600360870361328
4323,0.016006946563720703
4324,0.015083551406860352
4325,0.016916275024414062
4326,0.01651740074157715
4327,0.01723504066467285
4328,0.015416622161865234
4329,0.016083717346191406
4330,0.01709127426147461
4331,0.01578664779663086
4332,0.016999483108520508
4333,0.015998125076293945
4334,0.015915393829345703
4335,0.016186952590942383
4336,0.015505552291870117
4337,0.016030073165893555
4338,0.016495943069458008
4339,0.015607357025146484
4340,0.016023635864257812
4341,0.01604914665222168
4342,0.01731705665588379
4343,0.01596856117248535
4344,0.015687942504882812
4345,0.01546621322631836
4346,0.015041112899780273
4347,0.016054868698120117
4348,0.015999555587768555
4349,0.016284704208374023
4350,0.016746997833251953
4351,0.015545845031738281
4352,0.015999794006347656
4353,0.017040014266967773
4354,0.017000675201416016
4355,0.0160675048828125
4356,0.017030715942382812
4357,0.01699995994567871
4358,0.01767134666442871
4359,0.01671743392944336
4360,0.0166013240814209
4361,0.016451358795166016
4362,0.016382694244384766
4363,0.017275333404541016
4364,0.016309261322021484
4365,0.016530752182006836
4366,0.01610422134399414
4367,0.017000198364257812
4368,0.01682877540588379
4369,0.01708841323852539
4370,0.015565872192382812
4371,0.016088485717773438
4372,0.0170135498046875
4373,0.01691293716430664
4374,0.017139673233032227
4375,0.016000747680664062
4376,0.015909194946289062
4377,0.01699972152709961
4378,0.0159146785736084
4379,0.017101049423217773
4380,0.016230106353759766
4381,0.01544046401977539
4382,0.017431020736694336
4383,0.017370223999023438
4384,0.015628337860107422
4385,0.015774011611938477
4386,0.016216039657592773
4387,0.016178369522094727
4388,0.01665639877319336
4389,0.015507698059082031
4390,0.016070842742919922
4391,0.01667165756225586
4392,0.016608476638793945
4393,0.015995025634765625
4394,0.015505313873291016
4395,0.015915632247924805
4396,0.015999794006347656
4397,0.017999887466430664
4398,0.016153812408447266
4399,0.01595330238342285
4400,0.01564502716064453
4401,0.017000198364257812
4402,0.01591324806213379
4403,0.01619696617126465
4404,0.01660466194152832
4405,0.016085386276245117
4406,0.016916275024414062
4407,0.01491236686706543
4408,0.017002344131469727
4409,0.01553797721862793
4410,0.01599597930908203
4411,0.01600480079650879
4412,0.016996383666992188
4413,0.016049623489379883
4414,0.01564645767211914
4415,0.01608586311340332
4416,0.017570018768310547
4417,0.016753196716308594
4418,0.015717029571533203
4419,0.0163877010345459
4420,0.015724897384643555
4421,0.015846729278564453
4422,0.015917062759399414
4423,0.015436887741088867
4424,0.017084121704101562
4425,0.01600790023803711
4426,0.016085386276245117
4427,0.016084671020507812
4428,0.01591348648071289
4429,0.015915870666503906
4430,0.01699209213256836
4431,0.01607203483581543
4432,0.01618647575378418
4433,0.016589879989624023
4434,0.017314910888671875
4435,0.015851974487304688
4436,0.015938520431518555
4437,0.01700115203857422
4438,0.016916990280151367
4439,0.016993284225463867
4440,0.016002893447875977
4441,0.017007827758789062
4442,0.016103744506835938
4443,0.01766204833984375
4444,0.016005277633666992
4445,0.016312837600708008
4446,0.015517950057983398
4447,0.01672959327697754
4448,0.01729273796081543
4449,0.016333818435668945
